EventId,EventTemplate,Occurrences
4a743290,"SASL <*> doing <*> handshake for <*> = <*>, datanodeId = <*>",4
37b14695,"wake up: org.apache.hadoop.hdfs.util.ByteArrayManager$FixedLengthManager instance, recycled? true",1
e2fc7d48,Sending cacheReport from service actor: this,1
b2b8c72f,Found duplicated storage UUID: %s in %s.,1
2ee54301,"DataNode <*> was requested to be excluded, but it was not found.",1
4190ea1b,Re-encrypting zone <*>(id=<*>),1
e7207539,starting recovery...,1
da64f88b,"DataNode$DataTransfer, at <*>: Transmitted <*> (numBytes=<*>) to <*>",1
a84bab93,JSON response created with location,1
c716cd8d,rpcClient.invokeConcurrent executed,1
f5cda2a9,Disk Balancer - Unable to <*> <*> <*> <*>,3
8d379d66,Refusing to leave safe mode without a force flag. Exiting safe mode will cause a deletion of <*> byte(s). Please use -forceExit flag to exit safe mode forcefully if data loss is acceptable.,1
c0e68ce7,Modify this write to write only the appended data,1
c7077ce7,Not enabling OAuth2 in WebHDFS,1
11e14f65,Audit log <*> for <*> <*>,3
3171f5e4,url=<*>,1
3259993f,"After remove stream + handle.dumpFileHandle() + , the stream number: + size()",1
6018e0c2,Cannot add more than <*> connections to <*>,1
15e254a9,Failed to send success response back to the client. Shutting down socket for <*>,1
2c37c8fb,Scheduled health check for volume <*>,1
96fd0c23,Unsupported protocol found when creating the proxy connection to <*>,2
18e73cd2,Preparing file for truncate,1
a9f19823,Parsing entry: str,1
1ca0122e,<*>: the DfsClientShmManager has been closed.,1
045fa4ca,Another async task is already started before this one is finalized. fileId: <*> asyncStatus: <*> original startOffset: <*> new startOffset: <*>. Won't change asyncStatus here.,1
99494289,Service address not found,1
2475a6d1,DFSClient <*>,1
208177b8,Disk error on Unknown DataNode: ...,1
32c9ffab,"Slow waitForAckedSeqno took <*>ms (threshold=<*>ms). File being written: <*>, block: <*>, Write pipeline datanodes: <*>.",1
72ee1563,"Cannot get local namespace for <*>, clientAddr",1
6032a4a2,Interrupted when sending OOB message.,1
9bebbc8c,I/O error attempting to unlock storage directory <*>.,1
02687a63,Block <*> cannot be reconstructed from any node,1
8604468f,"Inode <*> existing edek changed, skipping re-encryption",1
75ce7ab4,Start linking block files from <*> to <*>,1
af37e36f,Failed to delete the mapped File: <*>!,1
b09da0b3,Ignoring cache report from <*> because <*> = false. number of blocks: <*>,1
853bcf87,Not able to copy block ... because it's pinned,1
b01ab45d,"Not enough replicas was chosen. Reason: <*>, reasonMap",1
9b4131fd,loadDataStorage: <*> upgrade tasks,1
01fd7efe,logRpcIds <*>,6
b032d0a8,Cancel delegation token,1
a28cf921,Error registering FSDatasetState MBean,1
979746e3,DatanodeCommand action: <*> for ... of <*>,2
acc2c746,Failed to delete <*> file for replica + replicaToDelete,2
2a3261e2,Generated manifest for logs since,1
94f730cd,BPOfferService + this + interrupted while + stateString,1
7f5f30f2,"DeadNode detection is not enabled, skip to add node <*>., datanodeInfo",1
7d2a9bcd,State Store metrics not enabled,1
43e34c9c,"Async data service got error: , t",1
fce70f67,"Current OpenFileCtx is already inactive, no need to cleanup.",1
d5f3248a,"The value of <*> is invalid, Current value is balancedSpaceTolerance, Default value <*> will be used instead.",2
a9bbc23b,"<*>=<*> min(s), <*>=<*> min(s), <*>=<*>",1
3d927a76,Datanode + i + did not restart within + datanodeRestartTimeout + ms: + nodes<*>,1
b5883b1a,Checksum loaded and data length set,1
f62d85a4,NFS CREATE dir fileHandle: <*> filename: <*> client: <*>,1
2c744f66,Failed to <*> to <*> <*>,2
6eb03fda,Could not find a target for file <*> with favored node <*>,1
5d5d1d5d,Writing output to file,1
8ef45596,Choosing random node after resolving network location,1
c32d47dd,encountered exception,1
c474e9e4,FileSystem is <*>,1
c773caf1,DFSClient check open,1
fe5652b1,BLOCK* addBlock: block <*> on node <*> size <*> does not belong to any file,1
b3420d10,"Failed to refresh mount table entries cache at router <*>, adminAddress, e",1
f4536bf2,Cannot get Namenodes from the State <*>,2
a26b13c8,Access control exception <*> <*>,2
fb0a379b,Node is not chosen due to being too busy (load: <*> > <*>),1
6fd63586,Real capacity is negative. This usually points to some kind of mis-configuration. Capacity : %d Reserved : %d realCap = capacity - reserved = %d. Skipping this volume from all processing. type : %s id :%s,1
79c5067c,Create new dump directory <*>,1
660a34fc,"Inconsistent number of corrupt replicas for <*> + blockMap has <*> but corrupt replicas map has <*>, blk, numCorruptNodes, numCorruptReplicas",1
726f01b2,Refreshing SuperUser proxy group mapping list,1
76f0f930,"startDecommission: Node <*> in <*>, nothing to do.",1
a9be8205,Sorting located block,1
4ae35dbb,prompt,1
0a949451,Unsuccessful invocation on <*>,1
9fe397ee,Number of storages reported in heartbeat=<*>; Number of storages in storageMap=<*>,1
1ac23b4b,Edit log recorded,1
fb37fa54,"<*>: Not scheduling suspect block <*> for rescanning, because we rescanned it recently.",1
1a7d5c4f,"load(<*>, <*>): loaded iterator <*>: <*>",1
0e0cbcdf,Start checkpoint at txid X<*>,1
185866cd,Receiving <*> src: <*> dest: <*>,1
da622842,"Exception caught, ignoring <*>",2
47b8ea27,StorageLocation <*> appears to be degraded.,1
77766309,Will move <*> in this iteration for <*>,1
d2c828c2,Incorrect version exception,1
df72dd00,BLOCK* invalidateBlock: <*> on <*>,1
c88bb033,"Creating <*> requires creating parent <*>, src, parent",1
cee7b27e,"Clusterid mismatch - current clusterid: <*>, Ignoring given clusterid: <*>",1
b1eefce5,Setting quota for mount table,1
b0045435,Registered StateStoreMBean: <*>,1
fc1e62a0,<*> is stale because it's <*> ms old and staleThreadholdMS=<*>,1
eaaf749f,Checking EC block group,1
ff52c40c,<*>,4
6f300fd1,"Can't close stream for fileHandle: <*>, <*>",1
6f41e1b4,Default name service is disabled.,1
d41f8282,"Warming up <*> EDEKs... (initialDelay=<*>, retryInterval=<*>)",1
cd074f50,"Got a repeated request, same range, with a different xid: <*> xid in old request: <*>",1
ab44d5a0,requestShortCircuitFdsForRead failed,1
977abff7,MOUNT MNT path: <*> client: <*> →,1
79061a12,Failed to initialize handler <*>,1
67d4303d,No opened stream for fileId: <*> commitOffset=<*>. Return success in this case.,1
7f5feea2,DIR* FSDirectory.unprotectedDelete: failed to remove $<*> because the root is not allowed to be deleted,1
e7675d3b,Failed to get <*> <*> <*>,3
5419aa25,Filter initializers set : <*>,1
ef4c3dcc,Fsck: could not copy block <*> to <*>,1
9965b997,"Cannot get main namespace for path <*> with order <*>, path, order",1
1a2913a5,"Name service ID <*> will use virtual IP <*> for failover, nameServiceID, virtualIP",1
a3f24633,It appears that another node <*> has already locked the storage directory: <*>,1
67968657,Volume <*> is <*>,2
88a49e65,"(offset,count,nextOffset): (<*>,<*>,<*>)",1
dc8330c6,Skipping download of remote edit log <*> since it's already stored locally at <*>,1
71d0e859,"Cannot get node mapping when resolving <*> at <*> from <*>, path, loc, clientAddr",1
e84a735b,fsync called in <*>,2
6774152f,Block <*> does not need replication.,1
6fc7be4b,NFS WRITE fileHandle: <*> offset: <*> length: <*> stableHow: <*> xid: <*> client: <*>,1
7ba24856,Concurrent invocation on src,1
6f65e12c,<*> is not stale because it's only <*> ms old and staleThresholdMs=<*>,1
5a3dd9ab,"Block analysis status:<*> for the file id:<*>. So, Cleaning up the Xattrs.",1
496496c1,Can't get path for <*> <*> <*>,5
c0a49eeb,Sending an out of band ack of type + ackStatus,1
30c8af74,Checksum JSON location response,1
9409f9b1,NFS LOOKUP fileId: <*> name: <*> does not exist,1
94b567bd,Configuration must be suffixed with nameservice and namenode ID for HA configuration,1
9cdfea50,Total bytes (blocks) moved in this iteration <*> (<*>),1
61a885a7,Exception in getting local edit log manifest,1
0d1ef6fc,Audit event <*> for computeSnapshotDiff,2
fee1ee48,Renewing delegation token,1
1218a184,"Invalidated <*> extra redundancy blocks on <*> after it is in service, numExtraRedundancy, srcNode",1
2f239eeb,DataNode.handleDiskError on: <*> Keep Running: <*>,1
cb01599a,Unexpected <*>,3
e6832a93,Leave startup safe mode after <*> ms,1
44637c57,Initialized the <*> Decommission and Maintenance <*>,2
36697ff5,<*>: checked shared memory segment. isStale=<*>,1
deb91dba,Directive <*>: No inode found at <*>,1
7c9cb64e,Summary of operations loaded from edit log:\n ...,1
99c247d2,DataNode volume info not available.,1
ead930a3,"Failed to cache block with id + blockId + , pool + bpid + : <*> not found.",2
c638efa3,Cannot get the <*> <*> <*>,2
cc65e0d4,PendingReconstructionMonitor timed out <*>,1
ed7a8c87,SPS hint already removed for the inodeId:<*>. Ignoring exception:<*>,1
a463d920,Re-encryption handler throttling because queue size <*> is larger than number of cores <*>,1
9fcf6163,Error reported on <*> <*> <*>,2
5775e0a1,Could not lower thread count to <*> from <*>. Too busy.,1
3b7d3ad8,Namenode actor trying to claim ACTIVE state with txid= txid,1
35b6e614,Finished loading INode directory section in <*>ms,1
1a83914d,No shared edits directory configured for namespace + nsId + namenodeId,1
ae32f546,Formatting journal id : <*> with namespace info: <*> and force: <*>,1
b2e386d4,<*>: no suitable block pools found to scan. Waiting <*> ms.,1
a44d2fa8,"Could not find ip address of ""default"" inteface.",1
44a6d279,Connecting to datanode <*> addr=<*>,1
45b5be3d,DIR* FSDirectory.unprotectedRenameTo: rename destination <*> already exists,1
22d5893f,isValidRequestor is allowing: ...,1
0a8347e8,"Invocation to ""<*>"" for ""<*>"" timed out",1
a6588ec4,Removing <*>,2
2e6f8031,"RECONFIGURE* changed <*> to <*>, property, newVal",1
710846cb,Unregistering slot because the requestShortCircuitFdsForRead operation failed.,1
d51b9703,Forcing <*> to shutdown!,2
809ec62b,Available space rack fault tolerant block placement policy initialized,1
68038703,ending log segment because of end of stream in <*>,1
0738054b,"this + "": freed""",1
3179584e,"computePacketChunkSize: src=<*>, chunkSize=<*>, chunksPerPacket=<*>, packetSize=<*>",1
41681d3f,The policy name already exists,1
671bce51,Updating edits cache to use layout version <*> starting from txn ID <*>,1
7addeb70,"storageTypes=<*>, storageTypes",1
b49a4667,Volume <*>: verification failed for <*> because of FileNotFoundException. This may be due to a race with write.,1
1f6ee11c,Reading + editIn + expecting start txid # + (lastAppliedTxId + 1) + logSuppressed,1
75be703b,Placeholder for log message,1
7fd1ec09,skipping skipAmt bytes at the end of edit log getName(): reached txid txId out of lastTxId,1
f3c28fec,FsPathBooleanRunner is running,1
55f1a167,"interrupted while waiting for <*> to terminate, e",2
b17cae9f,"Success: removeCachePool, <*>}, true",1
ba32a76d,"Upstream service is down, skipping the sps work.",1
b46b577f,<*>: returning new block reader local.,1
d473e5b8,"Decrypted EDEK for file: <*>, output stream: 0x<*>",1
1e3e7651,Super post called for <*>,3
f735a91e,Entering run method,1
5e7b0085,Removing zone <*> from re-encryption.,1
c1b30afe,"Retrying connect to namenode: <*>. Already retried <*> time(s); retry policy is <*>, delay <*>ms.",1
024cca94,There are <*> blocks pending replication and the limit is <*>. A further <*> blocks are waiting to be processed. The replication queue currently has <*> blocks,1
0c6eab81,Cannot initialize driver for driverName,1
0614a962,"got IOException closing stale peer <*>, which is <*> ms old",1
e4b035ff,Federated FSCK started by current_user from remoteAddress at current_time,1
0a5cd19b,Processing <*>,4
91280d3f,"Invalid root directory, unable to initialize driver.",1
3307da80,Audit <*> <*> successful,2
2927a0db,Using clusterid: <*>,1
864759c4,Checked operation,2
e02c7c34,Failed to move aside pre-upgrade storage in image directory ...,1
c6e422d5,"Unexpected health check result null for volume <*>, reference.getVolume()",1
cabacbd4,"Failed to update re-encrypted progress to xattr for zone ..., ...",1
3f37db01,"Checksum error in block + block + from + inAddr + , + specificOffset, ce",1
0f7e4a5f,Failed to place enough replicas...,1
4e7b8df5,IOException in LifelineSender for + BPServiceActor.this,1
3c87041b,MembeshipStoreImpl cache loaded,1
64edb42c,Request short-circuit read file descriptor failed with unknown error.,1
c8927625,Upgrading to sequential block IDs. Generation stamp for new blocks set to startingGenStamp,1
3aad2528,Purging no-longer needed file <*>,1
687bbda9,Applying UMask,1
00e9e9c9,All EC block group status: OK,1
6e830e53,Recovered <*> replicas from <*>,1
b36d8cf8,Cluster URI : <*>,1
586f93cb,Cannot get mount point: <*>,1
3bd8c30e,"Expected tag end event for <*>, but got tag end event for <*>",1
8a2ce7e7,"Cannot request to call satisfy storage policy on path: <*>, as this file/dir was already called for satisfying storage policy.",1
e4f1adb6,Block analysis status:<*> for the file id:<*>. Adding to attempt monitor queue for the storage movement attempt finished report.,1
c63e4698,Checking state store connection,1
6be83f82,"editsSyncDir + "" directory already exists.""",1
bc3fd537,Write lock metrics added: ... <*>,1
3c2a658d,this + <*> <*> with NN,2
3bdb8495,Interrupted waiting for <*> to <*>,2
884c4b76,Only one namespace edits storage directory (DFS_NAMENODE_EDITS_DIR_KEY) configured. Beware of data loss due to lack of redundant storage directories!,1
4b11f7c5,A packet was last sent <*>ms ago.,1
796e6297,Cannot initialize record store for simpleName,1
6503ee60,getEcTopologyVerifierResultForEnabledPolicies,1
008545b2,Cannot wait for the updater to finish,1
71ebc434,Synchronizing log,1
d42e6495,"Failed to updateBlock (newblock=, datanode=r.id)",1
4c16f240,Please update your configuration to use <*> instead.,1
072eef6f,"Clearing all the queues from StoragePolicySatisfier. So, user requests on satisfying block storages would be discarded.",1
622cf35f,No opened stream for fileHandle: <*>,1
ad663c96,DIR* NameSystem.createSymlink: target= + target + link= + link,1
7db87269,Refreshing all user-to-groups mappings. Requested by user: (getRemoteUser().getShortUserName result),1
7beb3c3a,"SPS service mode is <*>, so external SPS service is not allowed to fetch the path Ids",1
5850ea72,Linked blocks from <*> to <*>. <*>,1
2ec79fbf,<*> does not exist. Creating ...,1
ce6b4661,Failed to delete <*> <*> <*>,2
787072bd,EDEKCacheLoader interrupted during retry.,1
495f7c4c,Deleting block.getLocalBlock() replica replicaToDelete,1
a39d2cd9,"recoverLease: + lease + , src= + src + from client + clientName",1
d7bc8ad6,"<*>: <*> <*>, this, <*>",2
2c974d2e,Failed to parse persistent memory volume,1
80d8b25d,this + : + removedFrom + no longer contains + replica + . refCount + (replica.refCount - 1) + -> + replica.refCount + StringUtils.getStackTrace(Thread.currentThread()),1
2763a875,Locking is disabled for <*>,1
39931199,Mapped HA service delegation token for logical URI + haUri + to namenode + singleNNAddr,1
eb20f7c8,opCopyBlock ... received exception ...,1
d6ee6bf2,"logAuditEvent(false, ""rename (options="" + Arrays.toString(options) + "")"", src, dst, null)",1
425fe9b8,Replica Cache file: path <*> <*> <*>,2
f191237d,Storagespace quota violation in image for...,1
0793e9f2,Cannot fetch safemode state for <*>,1
2ec155ce,Edits file + f + has improperly formatted + transaction ID,1
29faea8f,NameNode safe mode check failed: Failed to finalize rolling upgrade,1
18a649eb,Setting owner name and group,1
303f8732,NFS MKDIR dirHandle: <*> filename: <*> client: <*>,2
a339803b,Found <*> INodes in the INode section,1
8474429a,Clients are to use <*> to access this namenode/service.,1
88f6f3ee,Set storage policy <*> on <*>,1
1a4a23d0,DatanodeCommand action from standby NN <*>: DNA_ACCESSKEYUPDATE,1
8951ac92,Copied <*> to <*>,3
6a445194,Failed to getReplicaVisibleLength from datanode <*> for block <*>,1
