LineId,Level,Content,EventId,EventTemplate,ParameterList,BlockId
3,[INFO],Quota set successfully for /user/data,3fbc4f8d,Quota set successfully for <*>,['/user/data'],8ea40681_1
1,[ERROR],"Invocation to ""namenode01"" for ""getFileInfo"" timed out",d167f172,Invocation to <*> for <*> timed out,"['""namenode01""', '""getFileInfo""']",5e93486f_1
2,[DEBUG],Cannot execute getFileInfo in namenode01: Connection timed out,ffea41a2,Cannot execute getFileInfo in namenode<*>: Connection timed out,['01'],5e93486f_1
1,[WARN],"Exception from remote name node namenode01, try next.",11803b07,"Exception from remote name node namenode<*>, try next.",['01'],d1b0ba62_1
1,[DEBUG],Uncaching of /user/data/block_01 completed. usedBytes = 1048576,0c684ee5,Uncaching of <*><*> completed. usedBytes = <*>,"['/user/data/block_01', '1048576']",5747a04c_1
2,[DEBUG],Deferred uncaching of /user/data/block_02 completed. usedBytes = 2097152,af299bc0,Deferred uncaching of <*><*> completed. usedBytes = <*>,"['/user/data/block_02', '2097152']",5747a04c_1
1,[INFO],Fetched default URI: hdfs://namenode01:8020,35ea5d43,Fetched default URI: hdfs:<*><*>:<*>,"['//namenode01', '8020']",8567706f_1
2,[INFO],Retrieved configuration for path /user/data,13fadfb8,Retrieved configuration for path <*>,['/user/data'],8567706f_1
3,[INFO],Fetched default URI: hdfs://namenode01:8020,35ea5d43,Fetched default URI: hdfs:<*><*>:<*>,"['//namenode01', '8020']",8567706f_1
1,[INFO],Append chunk set to true,fa574355,Append chunk set to <*>,['true'],2605610a_1
2,[INFO],Checksum buffer size reset to 512 bytes,c6dcfde1,Checksum buffer size reset to <*> bytes,['512'],2605610a_1
3,[INFO],Packet chunk size computed as 1024 bytes,01b5c6e1,Packet chunk size computed as <*> bytes,['1024'],2605610a_1
4,[INFO],Append chunk set to false,fa574355,Append chunk set to <*>,['false'],2605610a_1
5,[INFO],Packet chunk size computed as 1024 bytes,01b5c6e1,Packet chunk size computed as <*> bytes,['1024'],2605610a_1
1,[INFO],Triggered block report for DataNode,4fe626ab,Triggered block report for DataNode,[],9ef8ac8f_1
1,[INFO],Analyzed storage directory /user/data,4277dfcb,Analyzed storage directory <*>,['/user/data'],36cc6cf6_1
2,[INFO],Refreshed storage metadata for pool-01,aa826d45,Refreshed storage metadata for pool-<*>,['01'],36cc6cf6_1
1,[INFO],Journal created,b4d05334,Journal created,[],ec0d89c2_1
1,[INFO],Successfully fetched next subdirectory /user/data,30a6422f,Successfully fetched next subdirectory <*>,['/user/data'],11f598e1_1
1,[DEBUG],NFS READLINK fileHandle: /user/data client: hadoop_user,f42319a7,NFS READLINK fileHandle: <*> client: hadoop_user,['/user/data'],e66bada9_1
2,[INFO],Can't get path for fileId: 12345,74189978,Can't get path for fileId: <*>,['12345'],e66bada9_1
3,[ERROR],"Not a symlink, fileId: 67890",b9a21280,"Not a symlink, fileId: <*>",['67890'],e66bada9_1
4,[ERROR],"Symlink target should not be null, fileId: 54321",425a1f94,"Symlink target should not be null, fileId: <*>",['54321'],e66bada9_1
5,[ERROR],Link size: 1024 is larger than max transfer size: 512,07146524,Link size: <*> is larger than max transfer size: <*>,"['1024', '512']",e66bada9_1
1,[TRACE],getBlockLocalPathInfo successful block=1024 blockfile=/user/data/blockfile metafile=/user/data/metafile,133bba80,getBlockLocalPathInfo successful block=<*> blockfile=<*> metafile=<*>,"['1024', '/user/data/blockfile', '/user/data/metafile']",830dd293_1
2,[TRACE],getBlockLocalPathInfo for block=1024 returning null,463e1c9c,getBlockLocalPathInfo for block=<*> returning null,['1024'],830dd293_1
1,[INFO],Erasure coding policy disabled successfully,c043d0c6,Erasure coding policy disabled successfully,[],ae8a8253_1
1,[INFO],Journal created successfully at /user/data/journal,0698e2cd,Journal created successfully at <*>,['/user/data/journal'],f9ef851f_1
2,[INFO],Edit log manifest fetched successfully,b5f661f3,Edit log manifest fetched successfully,[],f9ef851f_1
3,[INFO],Manifest converted to builder format,158da068,Manifest converted to builder format,[],f9ef851f_1
4,[INFO],Builder initialized with manifest,62385b3d,Builder initialized with manifest,[],f9ef851f_1
5,[INFO],Bound HTTP address retrieved: https://namenode:8020,b2984c24,Bound HTTP address retrieved: https:<*>:<*>,['//namenode:8020'],f9ef851f_1
6,[INFO],Port number retrieved: 8020,716dbd3c,Port number retrieved: <*>,['8020'],f9ef851f_1
7,[INFO],HTTP port set to 8020,0227f0c4,HTTP port set to <*>,['8020'],f9ef851f_1
8,[INFO],HTTP server URI set to https://namenode:8020,59b2b38c,HTTP server URI set to https:<*>:<*>,['//namenode:8020'],f9ef851f_1
9,[INFO],URL set from https://namenode:8020,27469020,URL set from https:<*>:<*>,['//namenode:8020'],f9ef851f_1
1,[INFO],Lifeline sent successfully to namenode01,d55d04af,Lifeline sent successfully to namenode<*>,['01'],311bafaf_1
2,[INFO],Access to BPServiceActor$LifelineSender granted,14922c33,Access to BPServiceActor$LifelineSender granted,[],311bafaf_1
1,[DEBUG],NFS READ fileHandle:/user/data offset:1024 count:128 client:192.168.1.1,a8d837c1,NFS READ fileHandle:<*> offset:<*> count:<*> client:<*>.<*>.<*>.<*>,"['/user/data', '1024', '128', '192', '168.1.1']",45026e0b_1
2,[DEBUG],Can't get path for fileId: 12345,74189978,Can't get path for fileId: <*>,['12345'],45026e0b_1
1,[WARN],Exception when adding /user/data to the file system,b72fb7b0,Exception when adding <*> to the file system,['/user/data'],094ae7eb_1
1,[INFO],Checking NameNode startup status,0aa0310a,Checking NameNode startup status,[],36ca8b6b_1
2,[INFO],Superuser privileges verified successfully,2f3d04a3,Superuser privileges verified successfully,[],36ca8b6b_1
3,[INFO],Layout version verified successfully,c8ddadd8,Layout version verified successfully,[],36ca8b6b_1
4,[INFO],Backup node registered successfully,d5f0a468,Backup node registered successfully,[],36ca8b6b_1
1,[INFO],Initialized PmemVolumeManager for persistent memory volume,9f24ac58,Initialized PmemVolumeManager for persistent memory volume,[],36dc1b70_1
1,[TRACE],No entries remaining in the pending list.,54173c57,No entries remaining in the pending list.,[],287519a4_1
1,[INFO],Cleared trash for pool data_pool_01,d3ee44fb,Cleared trash for pool data_pool_<*>,['01'],50ac8539_1
1,[INFO],Fetched namenode service ID: namenode01,8336375f,Fetched namenode service ID: namenode<*>,['01'],8955325e_1
2,[INFO],Initialized configuration with generic keys,e1a3f54d,Initialized configuration with generic keys,[],8955325e_1
3,[INFO],Unset HA special independent keys for namenode02,e3fdab72,Unset HA special independent keys for namenode<*>,['02'],8955325e_1
1,[WARN],Inconsistent number of corrupt replicas for block_123 blockMap has 3 but corrupt replicas map has 2,925dd181,Inconsistent number of corrupt replicas for block_<*> blockMap has <*> but corrupt replicas map has <*>,"['123', '3', '2']",6abec033_1
1,[WARN],Failed to get snapshottable directories. Ignore and continue.,c218fd5d,Failed to get snapshottable directories. Ignore and continue.,[],3d849cf6_1
1,[DEBUG],"*BLOCK* NameNode.blockReport: from datanode01, reports.length=5",c2009f38,"*BLOCK* NameNode.blockReport: from datanode<*>, reports.length=<*>","['01', '5']",ba154053_1
1,[DEBUG],"*BLOCK* NameNode.blockReport: from datanode01, reports.length=5",c2009f38,"*BLOCK* NameNode.blockReport: from datanode<*>, reports.length=<*>","['01', '5']",ba154053_2
1,[DEBUG],"*BLOCK* NameNode.blockReport: from datanode01, reports.length=5",c2009f38,"*BLOCK* NameNode.blockReport: from datanode<*>, reports.length=<*>","['01', '5']",ba154053_3
1,[INFO],Successfully renamed reserved paths during upgrade,f6f6b218,Successfully renamed reserved paths during upgrade,[],9c4aaec6_1
2,[INFO],Retrieved layout version 3,b3393228,Retrieved layout version <*>,['3'],9c4aaec6_1
3,[INFO],Fetched INode for path /user/data,bcf7931e,Fetched INode for path <*>,['/user/data'],9c4aaec6_1
4,[INFO],Loaded children for INode /user/data,4f74f8bd,Loaded children for INode <*>,['/user/data'],9c4aaec6_1
1,[WARN],Other JournalNode addresses not available. Journal Syncing cannot be done,63e4ddc5,Other JournalNode addresses not available. Journal Syncing cannot be done,[],03b2cdd5_1
2,[WARN],Could not add proxy for Journal at address 192.168.1.101,64303aa7,Could not add proxy for Journal at address <*>.<*>.<*>.<*>,"['192', '168.1.101']",03b2cdd5_1
3,[ERROR],Cannot sync as there is no other JN available for sync.,709ac4d6,Cannot sync as there is no other JN available for sync.,[],03b2cdd5_1
1,[DEBUG],DatanodeAdminMonitorV2 is running.,e48b3868,DatanodeAdminMonitorV<*> is running.,['2'],a8e53239_1
2,[INFO],"Namesystem is not running, skipping decommissioning/maintenance checks.",64231a78,"Namesystem is not running, skipping decommissioning<*> checks.",['/maintenance'],a8e53239_1
3,[WARN],DatanodeAdminMonitor caught exception when processing node.,7bb3c049,DatanodeAdminMonitor caught exception when processing node.,[],a8e53239_1
4,[INFO],Checked 1024 blocks this tick. 5 nodes are now in maintenance or transitioning state. 3 nodes pending. 2 nodes waiting to be cancelled.,e0713c37,Checked <*> blocks this tick. <*> nodes are now in maintenance or transitioning state. <*> nodes pending. <*> nodes waiting to be cancelled.,"['1024', '5', '3', '2']",a8e53239_1
1,[WARN],Repetitive policies in EC policy configuration file: RS-6-3-1024k,f63262c3,Repetitive policies in EC policy configuration file: RS-<*>-<*>-<*>k,"['6', '3-1024']",57d3dd5a_1
1,[EXCEPTION],IOException occurred while calling getWriter in InMemoryLevelDBAliasMapClient,80a0aea9,IOException occurred while calling getWriter in <*>,['InMemoryLevelDBAliasMapClient'],81f5893c_1
2,[EXCEPTION],IOException occurred while calling getWriter in TextFileRegionAliasMap,80a0aea9,IOException occurred while calling getWriter in <*>,['TextFileRegionAliasMap'],81f5893c_1
1,[TRACE],under replicated block /user/data/block_01: UNDER_REPLICATED,9a46d3b3,under <*> block <*><*>: <*>,"['replicated', '/user/data/block_01', 'UNDER_REPLICATED']",0eb4ce50_1
2,[TRACE],over replicated block /user/data/block_02: OVER_REPLICATED,b3ab5e4f,over replicated block <*><*>: OVER_REPLICATED,['/user/data/block_02'],0eb4ce50_1
3,[TRACE],invalid block /user/data/block_03: INVALID,dc983212,invalid block <*><*>: INVALID,['/user/data/block_03'],0eb4ce50_1
4,[TRACE],postpone block /user/data/block_04: POSTPONE,71ec7554,postpone block <*><*>: POSTPONE,['/user/data/block_04'],0eb4ce50_1
5,[TRACE],under construction block /user/data/block_05: UNDER_CONSTRUCTION,9a46d3b3,under <*> block <*><*>: <*>,"['construction', '/user/data/block_05', 'UNDER_CONSTRUCTION']",0eb4ce50_1
6,[INFO],Interrupted while processing replication queues.,2122dc83,Interrupted while processing replication queues.,[],0eb4ce50_1
1,[INFO],Successfully purged logs older than 30 days,c99c9c42,Successfully purged logs older than <*> days,['30'],f679fcd5_1
2,[INFO],Created Paxos directory at /var/lib/paxos,693c0126,Created Paxos directory at <*>,['/var/lib/paxos'],f679fcd5_1
3,[INFO],Purged 1024 matching log files from /var/lib/paxos/logs,df052db8,Purged <*> matching log files from <*>,"['1024', '/var/lib/paxos/logs']",f679fcd5_1
1,[WARN],"Failed to re-encrypt one batch of 128 edeks, start:/user/data",f7e0d221,"Failed to re-encrypt one batch of <*> edeks, start:<*>","['128', '/user/data']",2d5497d0_1
1,[INFO],Audit Event: setReplication,c75ebbfd,Audit Event: setReplication,[],de315e6f_1
2,[ERROR],Access denied to path /user/data,658cc3ae,Access denied to path <*>,['/user/data'],de315e6f_1
1,[INFO],Successfully set owner for path /user/data to hadoop_user,4e9d3b96,Successfully set owner for path <*> to hadoop_user,['/user/data'],789361a8_1
2,[INFO],Successfully set owner for path /user/data to hadoop_user,4e9d3b96,Successfully set owner for path <*> to hadoop_user,['/user/data'],789361a8_1
1,[WARN],Failed to replace datanode. Continue with the remaining datanodes since BEST_EFFORT_KEY is set to true.,9572d357,Failed to replace datanode. Continue with the remaining datanodes since BEST_EFFORT_KEY is set to true.,[],dbde8624_1
1,[INFO],Fetched 128MB block from namenode01,39521d5a,Fetched <*>MB block from namenode<*>,"['128', '01']",5827277e_1
2,[ERROR],Access denied to path /user/test [DEBUG] Audit: setPermission successful for src /user/data with permissions READ|WRITE [DEBUG] Audit: setPermission failed due to AccessControlException for src /user/data,67b78439,Access denied to path <*> <*> Audit: setPermission successful for src <*> with permissions READ|WRITE <*> Audit: setPermission failed due to AccessControlException for src <*>,"['/user/test [DEBUG]', '/user/data', '[DEBUG]', '/user/data']",5827277e_1
1,[ERROR],"logAuditEvent(false, getAclStatus, /user/data)",8d503235,"logAuditEvent(false, getAclStatus, <*>)",['/user/data'],747628cc_1
2,[INFO],"logAuditEvent(true, getAclStatus, /user/data)",eb13e4a1,"logAuditEvent(true, getAclStatus, <*>)",['/user/data'],747628cc_1
1,[INFO],Removed ACL entries for path /user/data,a9be1cbe,Removed ACL entries for path <*>,['/user/data'],be157a81_1
1,[WARN],Cannot access storage directory /user/data,c3b0a860,Cannot access storage directory <*>,['/user/data'],5c662484_1
2,[INFO],/user/data does not exist. Creating ...,2ec79fbf,<*> does not exist. Creating ...,['/user/data'],5c662484_1
3,[WARN],/user/data is not a directory,09c38da1,<*> is not a directory,['/user/data'],5c662484_1
4,[WARN],Cannot access storage directory /user/data,c3b0a860,Cannot access storage directory <*>,['/user/data'],5c662484_1
5,[ERROR],Unable to acquire file lock on path /hadoop/hdfs/namenode,89ebca31,Unable to acquire file lock on path <*>,['/hadoop/hdfs/namenode'],5c662484_1
6,[ERROR],Upgrade is not supported from this older version 1 of storage to the current version. Please upgrade to 2.7 or a later version and then upgrade to current version. Old layout version is 1 and latest layout version this software version can upgrade from is 2.,02758d67,Upgrade is not supported from this older version <*> of storage to the current version. Please upgrade to <*>.<*> or a later version and then upgrade to current version. Old layout version is <*> and latest layout version this software version can upgrade from is <*>.,"['1', '2.7', '1', '2']",5c662484_1
1,[INFO],Fetched storage policies from namenode01,6a291448,Fetched storage policies from namenode<*>,['01'],3b516ede_1
1,[ERROR],Cannot request to satisfy storage policy when storage policy satisfier feature has been disabled by admin. Seek for an admin help to enable it or use Mover tool.,45018e50,Cannot request to satisfy storage policy when storage policy satisfier feature has been disabled by admin. Seek for an admin help to enable it or use Mover tool.,[],4a066b98_1
2,[INFO],Verified outstanding path quota limit successfully.,3c48da64,Verified outstanding path quota limit successfully.,[],4a066b98_1
1,[INFO],Checking NameNode startup status,0aa0310a,Checking NameNode startup status,[],70a51182_1
2,[INFO],Verifying superuser privileges,cc9a75dc,Verifying superuser privileges,[],70a51182_1
3,[INFO],Waiting for RetryCache completion,0f5f904d,Waiting for RetryCache completion,[],70a51182_1
4,[INFO],Cache entry found and marked as successful,926a78f9,Cache entry found and marked as successful,[],70a51182_1
5,[INFO],Checkpoint completed successfully,ade00089,Checkpoint completed successfully,[],70a51182_1
6,[INFO],RetryCache state updated,2a807188,RetryCache state updated,[],70a51182_1
1,[DEBUG],Saved MD5 d41d8cd98f00b204e9800998ecf8427e to /user/data/md5sum.txt,699d1924,Saved MD<*> d<*>d<*>cd<*>f<*>b<*>e<*>ecf<*>e to <*><*>sum.txt,"['5', '41d8', '98f00', '204e9800998', '8427', '/user/data/md5']",7bd5818c_1
1,[INFO],Starting journal mapping process,c56e3c60,Starting journal mapping process,[],8fb7066d_1
2,[INFO],Retrieved manager instance successfully,7ad20f42,Retrieved manager instance successfully,[],8fb7066d_1
3,[INFO],Recovering unfinalized segments from /user/data/journals,ba35dc95,Recovering unfinalized segments from <*>,['/user/data/journals'],8fb7066d_1
4,[INFO],Successfully recovered 3 unfinalized segments,9a1a5059,Successfully recovered <*> unfinalized segments,['3'],8fb7066d_1
1,[INFO],MembershipStoreImpl cache loaded,7174627c,MembershipStoreImpl cache loaded,[],0afaad5a_1
2,[INFO],CachedRecordStore cache loaded,22a8bd57,CachedRecordStore cache loaded,[],0afaad5a_1
