LineId,Level,Content,EventId,EventTemplate,ParameterList
220,[DEBUG],Recording a newly allocated block ID in the edit log,a90790b9,Recording a newly allocated block ID in the edit log,[]
221,[INFO],Log sync completed for non-HA setup <*> Rolling upgrade finalized audit event logged,2c76f75b,Log sync completed for non-HA setup <*> Rolling upgrade finalized audit event logged,['<*>']
222,[DEBUG],Failed to get number of live nodes,dada3a69,Failed to get number of <*> <*>,['live nodes']
223,[WARN],Excluding datanode,92f8fe7a,Excluding datanode,[]
224,[TRACE],"Failed to place enough replicas, still in need of...",26dda2fe,"Failed to place enough replicas, still in need of...",[]
225,[INFO],Renew delegation token operation started,e09c105a,Renew delegation token operation started,[]
226,[INFO],Recovering storage directory <*> from failed checkpoint,ea0afc1c,Recovering storage directory <*> from <*> <*>,"['<*>', 'failed checkpoint']"
227,[ERROR],Unsupported operation exception thrown,8ace665e,Unsupported operation exception thrown,[]
228,[INFO],Starting <*> StoragePolicySatisfier.,f174af11,Starting <*> StoragePolicySatisfier.,['<*>']
229,[TRACE],getBlockLocalPathInfo successful block=<*> blockfile <*> metafile <*>,2856e921,getBlockLocalPathInfo successful block=<*> blockfile <*> metafile <*>,"['<*>', '<*>', '<*>']"
230,[INFO],NNTop conf: + DFSConfigKeys.NNTOP_WINDOWS_MINUTES_KEY + = +,b210e308,NNTop conf: + <*> + = +,['DFSConfigKeys.NNTOP_WINDOWS_MINUTES_KEY']
231,[TRACE],Removed BR lease 0x<*> for DN <*>. numPending = <*>,3f33f7bb,Removed BR lease 0x<*> for DN <*>. numPending = <*>,"['<*>', '<*>', '<*>']"
232,[INFO],Analyzing storage directories for bpid <*>,406ccd31,Analyzing storage directories for bpid <*>,['<*>']
233,[INFO],Quota update count info,a156a818,Quota update count info,[]
234,[INFO],Initializing secure datanode resources,df13c1fc,Initializing secure datanode resources,[]
235,[ERROR],Cannot parse line <*> in file <*>,47fa0738,Cannot parse line <*> in file <*>,"['<*>', '<*>']"
236,[DEBUG],DataNode failed volumes: <*>,bc2b1cab,DataNode failed volumes: <*>,['<*>']
237,[ERROR],Exception in retrieving block pool id <*>,e8f4e1c7,Exception in retrieving block pool id <*>,['<*>']
238,[INFO],Audit success: renameSnapshot,4ae63ab9,Audit success: <*>,['renameSnapshot']
239,[TRACE],DFSClient readNextPacket got header <*>,d7a11562,DFSClient readNextPacket got header <*>,['<*>']
240,[DEBUG],Removed re-encryption tracker for zone ... because it completed with ... tasks.,7a4d4c07,Removed re-encryption tracker for zone ... because it completed with ... tasks.,[]
241,[DEBUG],Using default data node port : <*>,2ab5c680,Using default data node port : <*>,['<*>']
242,[ERROR],Interrupted waiting for countdown latch,2471aad3,Interrupted waiting for <*> <*>,['countdown latch']
243,[INFO],Enter safe mode after <*> ms without reaching the State Store,56da16bd,Enter safe mode after <*> ms without reaching the State Store,['<*>']
244,[INFO],Unsuccessfully sent block report 0x...,e805a434,Unsuccessfully sent block report 0x...,[]
245,[DEBUG],Unable to create a temporary directory. Fall back to the default system temp directory <*>,f13081ef,Unable to create a temporary directory. Fall back to the default system temp directory <*>,['<*>']
246,[DEBUG],Get InputStream by cache file path.,4a5f710f,Get InputStream by cache file path.,[]
247,[INFO],Loading InMemoryAliasMapWriter for block pool id <*>,8abd5679,Loading <*> for block pool id <*>,"['InMemoryAliasMapWriter', '<*>']"
248,[INFO],Save namespace ...,16527480,Save namespace ...,[]
249,[WARN],Access denied for rename (options=<*>) src dst,7a8ab2ea,Access denied for rename (options=<*>) src dst,['<*>']
250,[ERROR],File/Directory does not exist: <*>,4e8098dd,File/Directory does not exist: <*>,['<*>']
251,[INFO],Successfully moved block,c398234e,Successfully moved block,[]
252,[INFO],Registered FederationRPCMBean: <*>,23e9e898,Registered FederationRPCMBean: <*>,['<*>']
253,[INFO],<*> = <*>,c4e541af,<*> = <*>,"['<*>', '<*>']"
254,[INFO],Nameservice <*> enabled successfully.,20e7570d,Nameservice <*> <*> successfully.,['<*> enabled']
255,[DEBUG],<*>: no block pools are registered.,9ab3f170,<*>: no block pools are registered.,['<*>']
256,[DEBUG],End loading cache pools,4e1c9fcd,End loading cache pools,[]
257,[WARN],"ServicePlugin + p + "" could not be started""",f03c6d25,"ServicePlugin + p + "" could not be started""",[]
258,[INFO],"LazyWriter was interrupted, exiting",03c18802,"LazyWriter was interrupted, exiting",[]
259,[INFO],Started plug-in <*>,4f70d041,Started plug-in <*>,['<*>']
260,[DEBUG],Decrease reference count <= 0 on ...,c968817e,Decrease reference count <= 0 on ...,[]
261,[DEBUG],Invalidating <*> from <*>,979afaa0,Invalidating <*> from <*>,"['<*>', '<*>']"
262,[INFO],"logAuditEvent(true, ""rename (options="" + Arrays.toString(options) + "")"", src, dst, res.auditStat)",9b2895a2,"logAuditEvent(true, ""rename (options="" + Arrays.toString(options) + "")"", src, dst, res.auditStat)",[]
263,[TRACE],Sending receipt verification byte for slot <*>,a3b3638c,Sending receipt verification byte for slot <*>,['<*>']
264,[DEBUG],There is no pending items to satisfy the given path inodeId:<*>,fbb6a853,There is no pending items to satisfy the given path inodeId:<*>,['<*>']
265,[INFO],<*> RPC address: <*>,89d21d51,<*> RPC address: <*>,"['<*>', '<*>']"
266,[WARN],Journal at ... has no edit logs,7cd74bb9,Journal at ... has no edit logs,[]
267,[INFO],Re-encrypt handler interrupted. Exiting,b3455009,Re-encrypt handler interrupted. Exiting,[]
268,[INFO],Submission completed of zone <*> for re-encryption.,2385c6fb,Submission completed of zone <*> for re-encryption.,['<*>']
269,[DEBUG],Cleaning up <*>,38c327ef,Cleaning up <*>,['<*>']
270,[DEBUG],getUGI is returning: <*>,7f0a9576,getUGI is returning: <*>,['<*>']
271,[ERROR],Disk Balancer - No such plan. Cancel plan failed. PlanID:,90a10a7e,Disk Balancer - No such plan. Cancel plan failed. PlanID:,[]
272,[INFO],BLOCK* processReport: logged info for <*> of <*> reported.,4670b56f,BLOCK* <*> logged info for <*> of <*> reported.,"['processReport:', '<*>', '<*>']"
273,[INFO],Need to move <*> to make the cluster balanced.,4ef8c412,Need to move <*> to make the cluster balanced.,['<*>']
274,[ERROR],<*> doesn’t exist. Aborting tmp segment move to current directory ; journal id: <*>,40692980,<*> doesn’t exist. Aborting tmp segment move to current directory ; journal id: <*>,"['<*>', '<*>']"
275,[INFO],Successfully connected to ...,dce46fdc,Successfully connected to <*>,['...']
276,[INFO],"Audit event: create, src, status",b6b37116,"Audit event: create, src, status",[]
277,[DEBUG],Add replication task from source <*> to target <*> for EC block <*>,58aca4cd,Add replication task from source <*> to target <*> for EC block <*>,"['<*>', '<*>', '<*>']"
278,[INFO],Processing <*> messages from DataNodes that were previously queued during standby state,8e9699a8,Processing <*> messages from DataNodes that were previously queued during standby state,['<*>']
279,[WARN],Exception shutting down SecondaryNameNode,fa2cd6f1,Exception shutting down SecondaryNameNode,[]
280,[DEBUG],Lease renewed with RouterRpcServer,b8329581,Lease renewed with <*>,['RouterRpcServer']
281,[ERROR],JournalNode Proxy not found.,3e87f440,JournalNode Proxy not found.,[]
282,[INFO],A checkpoint was triggered but the Standby Node has not received any transactions since the last checkpoint at txid <*>. Skipping...,c42dc625,A checkpoint was triggered but the Standby Node has not received any transactions since the last checkpoint at txid <*>. Skipping...,['<*>']
283,[INFO],"Storage policy satisfier is already disabled, mode:<*> so ignoring change mode event.",2855c22e,Storage policy satisfier is already <*> <*> so ignoring change mode event.,"['disabled, mode:<*>']"
284,[INFO],Stopping BPOfferServices for nameservices: ...,217abfe7,Stopping BPOfferServices for nameservices: ...,[]
285,[INFO],Recovering unfinalized segments in currentDir,c286a668,Recovering unfinalized segments in currentDir,[]
286,[INFO],Loading image file curFile of size curFile.length() bytes loaded in elapsedTime seconds.,bd602749,Loading image file curFile of size curFile.length() bytes loaded in elapsedTime seconds.,[]
287,[DEBUG],End step SAVING_CHECKPOINT,98393044,End step <*>,['SAVING_CHECKPOINT']
288,[TRACE],getBlockLocalPathInfo for block=<*> returning null,463e1c9c,getBlockLocalPathInfo for block=<*> returning null,['<*>']
289,[INFO],this + : datanode does not support short-circuit + shared memory access: + error,e3114be1,this + : datanode does not support short-circuit + shared memory access: + error,[]
290,[INFO],Cancelling <*> re-encryption tasks,191dece6,Cancelling <*> re-encryption tasks,['<*>']
291,[INFO],Resuming re-encrypt updater for testing.,6d5815c6,Resuming re-encrypt <*> for testing.,['updater']
292,[DEBUG],BLOCK* invalidateBlocks: postponing invalidation of <*> on <*> because <*> replica(s) are located on nodes with potentially out-of-date block reports,d116899e,BLOCK* invalidateBlocks: postponing invalidation of <*> on <*> because <*> replica(s) are located on nodes with potentially out-of-date block reports,"['<*>', '<*>', '<*>']"
293,[INFO],Image file <*> of size <*> bytes saved in <*> seconds <*>,2b64dba9,Image file <*> of size <*> bytes saved in <*> seconds <*>,"['<*>', '<*>', '<*>', '<*>']"
294,[DEBUG],"DeadNode detection is not enabled or given block <*> is null, skip to remove node.",3f054e7f,"DeadNode detection is not enabled or given block <*> is null, skip to remove node.",['<*>']
295,[INFO],Downloading missing Edit Log from <*> to <*>,741bd085,Downloading missing Edit Log from <*> to <*>,"['<*>', '<*>']"
296,[TRACE],Reference count: + op + this +: + this.reference.getReferenceCount(),4f028eb5,Reference count: + op + this +: + this.reference.getReferenceCount(),[]
297,[WARN],NN safe mode check,6bbfdc5f,NN safe mode check,[]
298,[INFO],Packet queued,5ba744b2,Packet queued,[]
299,[INFO],All async lazy persist service threads have been shut down,0121b6a2,All async lazy persist service threads have been shut down,[]
300,[INFO],Done logSyncAll lastWrittenTxId= + lastWrittenTxId + lastSyncedTxid= + synctxid + mostRecentTxid= + txid,11c8e403,Done logSyncAll lastWrittenTxId= + lastWrittenTxId + lastSyncedTxid= + synctxid + mostRecentTxid= + txid,[]
301,[WARN],DataNode<*>:Failed to transfer <*> to <*> got,a4b4d515,DataNode<*>:Failed to transfer <*> to <*> got,"['<*>', '<*>', '<*>']"
302,[DEBUG],logUtilizationCollections,66ea1303,logUtilizationCollections,[]
303,[INFO],"Failed to re-encrypting one batch of <*> edeks from KMS, time consumed: <*>, start: <*>., result, batch.size(), kmsSW.stop(), batch.getFirstFilePath()",406f3922,"Failed to re-encrypting one batch of <*> edeks from KMS, time consumed: <*>, start: <*>., result, batch.size(), kmsSW.stop(), batch.getFirstFilePath()","['<*>', '<*>', '<*>']"
304,[INFO],Lease recovery started for src by clientName from clientMachine,21dcfb42,Lease recovery started for src by clientName from clientMachine,[]
305,[INFO],Finalizing rolling upgrade,fa3f81fd,Finalizing rolling upgrade,[]
306,[WARN],"Failed to place enough replicas, still in need of X to reach Y (unavailableStorages=...,storagePolicy=...,newBlock=...) e.getMessage()",dba8f96e,"Failed to place enough replicas, still in need of X to reach Y (unavailableStorages=...,storagePolicy=...,newBlock=...) <*>",['e.getMessage()']
307,[ERROR],Cannot find subcluster for <*> (<*> -> <*>),a523740b,Cannot find subcluster for <*> (<*> -> <*>),"['<*>', '<*>', '-> <*>']"
308,[ERROR],Cannot check overrides for record,a254af03,Cannot check overrides for record,[]
309,[INFO],"System.out.println(""No EC policy parsed out from "" + filePath)",38c106cf,"System.out.println(""No EC policy parsed out from "" + filePath)",[]
310,[WARN],Encountered exception,cc47ee39,Encountered exception,[]
311,[INFO],"Namesystem is not running, skipping decommissioning/maintenance checks.",d0a368b2,"Namesystem is not running, skipping decommissioning/maintenance checks.",[]
312,[INFO],Finalize upgrade for <*> is complete,1c9bf75c,Finalize upgrade for <*> is complete,['<*>']
313,[WARN],Exception when unlocking storage,678ab425,Exception when unlocking storage,[]
314,[INFO],"Not scanning suspicious block <*> on <*>, because there is no volume scanner for that storageId.",bdc3949a,"Not scanning suspicious block <*> on <*>, because there is no volume scanner for that storageId.","['<*>', '<*>']"
315,[DEBUG],*DIR* NameNode.create: file <*> for <*> at <*>,0eee7248,*DIR* <*> file <*> for <*> at <*>,"['NameNode.create:', '<*>', '<*>', '<*>']"
316,[WARN],"Slow flushOrSync took <*> ms (threshold=<*> ms), isSync:<*>, flushTotalNanos=<*> ns, volume=<*>, blockId=<*>",4c8a77a3,"Slow flushOrSync took <*> ms (threshold=<*> ms), isSync:<*>, flushTotalNanos=<*> ns, volume=<*>, blockId=<*>","['<*>', '<*>', '<*>', '<*>', '<*>', '<*>']"
317,[DEBUG],Set erasure coding policy <*> on <*>,40f9a490,Set erasure coding policy <*> on <*>,"['<*>', '<*>']"
318,[DEBUG],Invoked sequential method,0c69f6b3,Invoked sequential method,[]
319,[DEBUG],logSync <*>,f547496c,logSync <*>,['<*>']
320,[DEBUG],"The node <*> does not have enough <*> space (required=<*>, scheduled=<*>, remaining=<*>).",96ae71a7,"The node <*> does not have enough <*> space (required=<*>, scheduled=<*>, remaining=<*>).","['<*>', '<*>', '<*>', '<*>', '<*>']"
321,[INFO],Caught InterruptedException while scheduling replication work for mis-replicated blocks,2e287b38,Caught InterruptedException while scheduling replication work for mis-replicated blocks,[]
322,[WARN],Failed to renew lease for <*> for <*> seconds. Aborting ...,34c1f2a4,Failed to renew lease for <*> for <*> seconds. Aborting ...,"['<*>', '<*>']"
323,[WARN],Namenode for <*> remains unresolved for ID <*>. Check your hdfs-site.xml file to ensure namenodes are configured properly.,11f5e94c,Namenode for <*> remains unresolved for ID <*>. Check your hdfs-site.xml file to ensure namenodes are configured properly.,"['<*>', '<*>']"
324,[INFO],Audit event succeeded: removeDefaultAcl,d0b37d7f,Audit event <*> <*>,['succeeded: removeDefaultAcl']
325,[INFO],Initializing cache loader: org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.PmemMappableBlockLoader,78edab92,Initializing cache loader: <*>,['org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.PmemMappableBlockLoader']
326,[INFO],Initialized MemoryMappableBlockLoader,fa41bebb,Initialized <*>,['MemoryMappableBlockLoader']
327,[ERROR],Exception in doCheckpoint:,f16a57ec,Exception in <*>,['doCheckpoint:']
328,[WARN],Exception shutting down DataNode HttpServer,b1bc9231,Exception shutting down <*> <*>,['DataNode HttpServer']
329,[DEBUG],allocate(arrayLength),f4839806,allocate(arrayLength),[]
330,[ERROR],Cannot warm up EDEKs.,6221cacc,Cannot warm up EDEKs.,[]
331,[INFO],Rolling back storage directory <*>. target LV = <*>; target CTime = <*>,e9c5c196,Rolling back storage directory <*> target LV = <*> target CTime = <*>,"['<*>.', '<*>;', '<*>']"
332,[INFO],Journal created,b4d05334,Journal created,[]
333,[INFO],<*> allows retrying failed subclusters in <*>,3880351a,<*> allows retrying failed subclusters in <*>,"['<*>', '<*>']"
334,[TRACE],this + : replica refCount + (replica.refCount - 1) + -> + replica.refCount + StringUtils.getStackTrace(Thread.currentThread()),7ed5845e,this + : replica refCount + (replica.refCount - 1) + -> + replica.refCount + StringUtils.getStackTrace(Thread.currentThread()),[]
335,[DEBUG],"Directive <*>: not scanning file <*> because bytesNeeded for pool <*> is <*>, but the pool's limit is <*>",3e47cbd8,"Directive <*>: not scanning file <*> because bytesNeeded for pool <*> is <*>, but the pool's limit is <*>","['<*>', '<*>', '<*>', '<*>', '<*>']"
336,[ERROR],e.getMessage(),ec28a87e,e.getMessage(),[]
337,[DEBUG],Reducing read length from <*> to <*> to avoid going more than one byte past the end of the block. blockPos=<*>; curPos=<*>; curEnd=<*>,8dc62591,Reducing read length from <*> to <*> to avoid going more than one byte past the end of the block. blockPos=<*>; curPos=<*>; curEnd=<*>,"['<*>', '<*>', '<*>', '<*>', '<*>']"
